,pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y,lon,lat
8149,2016063135.0,1.0,1.0,2.0,4000.0,660.0,,9999.0,,,,,,11.0,2016.0,2.0,51.0,4.0,1.0,3.0,3.0,2.0,3.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,3.0,203974.0,743355.0,35.03917419401259,32.784746475822494
8160,2016063223.0,1.0,1.0,2.0,4000.0,625.0,,36.0,,,,,,11.0,2016.0,6.0,36.0,4.0,1.0,6.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,3.0,3.0,2.0,3.0,31.0,311.0,0.0,13.0,1.0,198871.0,744907.0,34.98466780514838,32.79865699817372
8161,2016063229.0,1.0,1.0,2.0,4000.0,526.0,,9999.0,,,,,,11.0,2016.0,12.0,1.0,4.0,5.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,9.0,9.0,1.0,8.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,3.0,198224.0,748624.0,34.977675233801385,32.83216034229876
8171,2016063290.0,1.0,1.0,2.0,4000.0,1161.0,,9999.0,,,,,,11.0,2016.0,7.0,31.0,4.0,1.0,1.0,3.0,18.0,0.0,3.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,3.0,196193.0,746758.0,34.95603069836289,32.815293765602114
8185,2016063392.0,1.0,1.0,1.0,4000.0,813.0,635.0,,9790431.0,,,,,11.0,2016.0,5.0,80.0,4.0,5.0,2.0,3.0,2.0,0.0,3.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,198356.0,746803.0,34.979126465997716,32.815743213717695
8200,2016063485.0,1.0,1.0,2.0,4000.0,207.0,,9999.0,,,,,,11.0,2016.0,2.0,79.0,4.0,5.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,9.0,9.0,9.0,3.0,3.0,1.0,3.0,31.0,311.0,0.0,13.0,3.0,206465.0,746189.0,35.065724785963525,32.81033269861756
8264,2016063970.0,1.0,1.0,1.0,4000.0,195.0,215.0,,11670122.0,,,,,11.0,2016.0,9.0,73.0,4.0,1.0,2.0,3.0,2.0,1.0,0.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,207561.0,746985.0,35.077417222414525,32.817522571676214
8286,2016064117.0,1.0,1.0,1.0,4000.0,974.0,564.0,,17940431.0,,,,,11.0,2016.0,7.0,43.0,4.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,3.0,3.0,1.0,3.0,31.0,311.0,0.0,13.0,1.0,196766.0,743985.0,34.96221706986305,32.79030198937315
8342,2016064597.0,1.0,1.0,2.0,4000.0,0.0,,9999.0,,,,,,11.0,2016.0,1.0,47.0,4.0,1.0,5.0,2.0,12.0,0.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,2.0,201127.0,745458.0,35.008742339642424,32.803665252263684
8361,2016064707.0,1.0,1.0,2.0,4000.0,306.0,,36.0,,,,,,11.0,2016.0,11.0,73.0,4.0,5.0,5.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,9.0,9.0,9.0,3.0,4.0,2.0,3.0,31.0,311.0,0.0,13.0,1.0,200929.0,745679.0,35.0066239275099,32.80565466365228
8370,2016064768.0,1.0,1.0,2.0,4000.0,413.0,,49.0,,,,,,11.0,2016.0,2.0,68.0,4.0,1.0,1.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,3.0,11.0,2.0,2.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,198960.0,747122.0,34.985569042260224,32.81863103070784
8426,2016065083.0,1.0,1.0,1.0,4000.0,200.0,169.0,,470122.0,,,,,11.0,2016.0,3.0,64.0,4.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,207423.0,747651.0,35.07593495176777,32.82352632171326
8430,2016065151.0,1.0,1.0,1.0,4000.0,1099.0,1135.0,,18380771.0,,,,,11.0,2016.0,2.0,37.0,4.0,1.0,6.0,3.0,2.0,0.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,202184.0,742714.0,35.0200787311018,32.77893996248152
8458,2016065348.0,1.0,1.0,2.0,4000.0,264.0,,9999.0,,,,,,11.0,2016.0,2.0,69.0,4.0,5.0,6.0,3.0,2.0,3.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,3.0,206754.0,748985.0,35.06877230079633,32.83554730566863
8462,2016065383.0,1.0,1.0,2.0,4000.0,609.0,,14.0,,,,,,11.0,2016.0,6.0,42.0,4.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,3.0,3.0,1.0,3.0,31.0,311.0,0.0,13.0,1.0,198857.0,743442.0,34.98455084403875,32.78544698592366
8526,2016065895.0,1.0,1.0,2.0,4000.0,129.0,,4.0,,,,,,11.0,2016.0,9.0,55.0,4.0,1.0,7.0,3.0,7.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,206220.0,748148.0,35.0630808110508,32.827993869651586
8557,2016066088.0,1.0,1.0,1.0,4000.0,1012.0,191.0,,18380094.0,,,,,11.0,2016.0,8.0,45.0,4.0,1.0,2.0,3.0,2.0,0.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,201291.0,745464.0,35.01049321166213,32.803722077335394
8583,2016066286.0,1.0,1.0,2.0,4000.0,602.0,,9999.0,,,,,,11.0,2016.0,7.0,55.0,4.0,1.0,6.0,3.0,1.0,0.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,3.0,3.0,1.0,3.0,31.0,311.0,0.0,13.0,3.0,200961.0,741737.0,35.00704410455186,32.77011053141253
8608,2016066472.0,1.0,1.0,2.0,4000.0,0.0,,9999.0,,,,,,11.0,2016.0,12.0,92.0,4.0,5.0,3.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,5.0,6.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,2.0,201127.0,745458.0,35.008742339642424,32.803665252263684
8623,2016066582.0,1.0,1.0,1.0,4000.0,354.0,505.0,,14620222.0,,,,,11.0,2016.0,12.0,9.0,4.0,5.0,7.0,3.0,2.0,0.0,2.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,198811.0,748178.0,34.98395442111118,32.828150031482835
8647,2016066749.0,1.0,1.0,1.0,4000.0,314.0,6013.0,,18380181.0,,,,,11.0,2016.0,10.0,49.0,4.0,1.0,5.0,3.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,3.0,3.0,2.0,3.0,31.0,311.0,0.0,13.0,1.0,200323.0,746951.0,35.00012742755981,32.817113742304734
8655,2016066800.0,1.0,1.0,1.0,4000.0,399.0,413.0,,10510233.0,,,,,11.0,2016.0,11.0,74.0,4.0,5.0,4.0,3.0,1.0,0.0,3.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,9.0,9.0,9.0,3.0,3.0,1.0,3.0,31.0,311.0,0.0,13.0,1.0,199267.0,746982.0,34.98885040235864,32.81737435793756
8660,2016066816.0,1.0,1.0,2.0,4000.0,1120.0,,18.0,,,,,,11.0,2016.0,8.0,62.0,4.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,1.0,2.0,2.0,3.0,31.0,311.0,0.0,13.0,3.0,202028.0,743673.0,35.0183956214019,32.78758473317956
8674,2016066908.0,1.0,1.0,1.0,4000.0,813.0,635.0,,9790431.0,,,,,11.0,2016.0,8.0,93.0,4.0,5.0,6.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,198356.0,746803.0,34.979126465997716,32.815743213717695
8701,2016067106.0,1.0,1.0,2.0,4000.0,625.0,,96.0,,,,,,11.0,2016.0,11.0,85.0,4.0,5.0,1.0,3.0,4.0,0.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,199032.0,744135.0,34.98640365133837,32.79169896269047
8723,2016067274.0,1.0,1.0,2.0,4000.0,845.0,,16.0,,,,,,11.0,2016.0,5.0,66.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,1.0,2.0,2.0,3.0,31.0,311.0,0.0,13.0,1.0,199945.0,746554.0,34.99609935836918,32.813527394783
8741,2016067436.0,1.0,1.0,1.0,4000.0,195.0,224.0,,18200001.0,,,,,11.0,2016.0,4.0,23.0,4.0,5.0,5.0,3.0,2.0,0.0,2.0,3.0,1.0,5.0,3.0,6.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,203630.0,744116.0,35.03548918942489,32.79160345971181
8774,2016067595.0,1.0,1.0,1.0,4000.0,576.0,1231.0,,18380745.0,,,,,11.0,2016.0,9.0,79.0,4.0,5.0,2.0,3.0,2.0,0.0,3.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,197229.0,744241.0,34.967153529320015,32.792619771380856
8791,2016067740.0,1.0,1.0,1.0,4000.0,288.0,285.0,,380132.0,,,,,11.0,2016.0,10.0,47.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,203648.0,745816.0,35.0356523899681,32.80693246774221
8815,2016067916.0,1.0,1.0,1.0,4000.0,140.0,155.0,,18380059.0,,,,,11.0,2016.0,11.0,34.0,4.0,1.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,206605.0,748488.0,35.0671877829505,32.83106418385474
8826,2016068008.0,1.0,1.0,2.0,4000.0,185.0,,9999.0,,,,,,11.0,2016.0,6.0,57.0,4.0,1.0,5.0,3.0,1.0,3.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,9.0,9.0,9.0,4.0,3.0,9.0,3.0,31.0,311.0,0.0,13.0,3.0,206807.0,747040.0,35.06936491668341,32.818010075217956
8873,2016068464.0,1.0,1.0,2.0,4000.0,816.0,,23.0,,,,,,11.0,2016.0,6.0,42.0,4.0,1.0,3.0,3.0,7.0,3.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,199307.0,746066.0,34.98929743876883,32.809115642980565
8897,2016068628.0,1.0,1.0,2.0,4000.0,614.0,,39.0,,,,,,11.0,2016.0,10.0,81.0,4.0,5.0,7.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,9.0,9.0,9.0,3.0,3.0,2.0,3.0,31.0,311.0,0.0,13.0,1.0,199190.0,742771.0,34.98812011703905,32.77940282786086
8921,2016068797.0,1.0,1.0,2.0,4000.0,602.0,,6.0,,,,,,11.0,2016.0,6.0,60.0,4.0,1.0,4.0,3.0,1.0,0.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,3.0,3.0,2.0,3.0,31.0,311.0,0.0,13.0,1.0,199787.0,742628.0,34.99449543596316,32.77812424836215
8967,2016069137.0,1.0,1.0,2.0,4000.0,1022.0,,9999.0,,,,,,11.0,2016.0,12.0,73.0,4.0,5.0,6.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,9.0,9.0,9.0,3.0,3.0,2.0,3.0,31.0,311.0,0.0,13.0,3.0,201485.0,744114.0,35.01259064442123,32.79155244995088
8983,2016069240.0,1.0,1.0,2.0,4000.0,191.0,,9999.0,,,,,,11.0,2016.0,4.0,94.0,4.0,5.0,5.0,3.0,10.0,3.0,0.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,8.0,1.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,3.0,202573.0,744291.0,35.024202178147256,32.79316569344271
8987,2016069278.0,1.0,1.0,2.0,4000.0,635.0,,73.0,,,,,,11.0,2016.0,2.0,71.0,4.0,5.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,9.0,9.0,9.0,3.0,3.0,1.0,3.0,31.0,311.0,0.0,13.0,1.0,198747.0,746294.0,34.983313004274216,32.81116107374843
9070,2016069926.0,1.0,1.0,1.0,4000.0,323.0,473.0,,18380186.0,,,,,11.0,2016.0,9.0,80.0,4.0,5.0,5.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,3.0,6.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,200798.0,746169.0,35.00521538533992,32.81007071945332
9073,2016069943.0,1.0,1.0,2.0,4000.0,402.0,,1.0,,,,,,11.0,2016.0,6.0,63.0,4.0,1.0,5.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,3.0,3.0,2.0,3.0,31.0,311.0,0.0,13.0,1.0,199797.0,746486.0,34.99452046547335,32.81291160840921
9083,2016070028.0,1.0,1.0,2.0,4000.0,1079.0,,1.0,,,,,,11.0,2016.0,12.0,52.0,4.0,1.0,1.0,3.0,8.0,3.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,202328.0,743956.0,35.02159285634787,32.790141236243606
9088,2016070076.0,1.0,1.0,2.0,4000.0,847.0,,3.0,,,,,,11.0,2016.0,5.0,45.0,4.0,1.0,5.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,1.0,3.0,2.0,3.0,31.0,311.0,0.0,13.0,1.0,200133.0,746546.0,34.998106977043435,32.81345858360674
9100,2016070184.0,1.0,1.0,1.0,4000.0,360.0,512.0,,7780224.0,,,,,11.0,2016.0,5.0,69.0,4.0,1.0,2.0,3.0,2.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,200114.0,747078.0,34.997892999844346,32.8182552227587
9102,2016070196.0,1.0,1.0,2.0,4000.0,801.0,,9999.0,,,,,,11.0,2016.0,2.0,91.0,4.0,5.0,2.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,5.0,6.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,3.0,198132.0,747740.0,34.9767130006181,32.82418767449911
9122,2016070356.0,1.0,1.0,1.0,4000.0,601.0,604.0,,110412.0,,,,,11.0,2016.0,10.0,94.0,4.0,5.0,6.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,199311.0,743045.0,34.98940571113569,32.78187568539413
9134,2016070436.0,1.0,1.0,2.0,4000.0,195.0,,9999.0,,,,,,11.0,2016.0,12.0,72.0,4.0,5.0,2.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,5.0,6.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,3.0,205213.0,745241.0,35.05237099796988,32.80176914862441
9143,2016070487.0,1.0,1.0,1.0,4000.0,576.0,974.0,,18380712.0,,,,,11.0,2016.0,2.0,60.0,4.0,1.0,6.0,3.0,2.0,0.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,197221.0,743968.0,34.96707466415748,32.79015800022411
9183,2016070740.0,1.0,1.0,1.0,4000.0,366.0,386.0,,11050231.0,,,,,11.0,2016.0,11.0,77.0,4.0,5.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,199776.0,746997.0,34.994285385930226,32.817518851109355
9213,2016070946.0,1.0,1.0,2.0,4000.0,726.0,,45.0,,,,,,11.0,2016.0,4.0,73.0,4.0,1.0,7.0,3.0,7.0,0.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,197883.0,747542.0,34.97405848900524,32.82239747479207
9265,2016071342.0,1.0,1.0,2.0,4000.0,635.0,,15.0,,,,,,11.0,2016.0,1.0,59.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,9.0,9.0,4.0,3.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,198375.0,746667.0,34.97933244325367,32.814517285978184
9285,2016071483.0,1.0,1.0,2.0,4000.0,1250.0,,9999.0,,,,,,11.0,2016.0,7.0,94.0,4.0,5.0,6.0,3.0,8.0,0.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,6.0,1.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,3.0,200721.0,744543.0,35.00442604530631,32.79540794525534
9291,2016071537.0,1.0,1.0,2.0,4000.0,587.0,,9999.0,,,,,,11.0,2016.0,6.0,37.0,4.0,1.0,2.0,3.0,20.0,3.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,9.0,9.0,7.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,3.0,198848.0,748790.0,34.98433595813916,32.83366903161442
9343,2016071866.0,1.0,1.0,1.0,4000.0,1161.0,592.0,,16460323.0,,,,,11.0,2016.0,9.0,89.0,4.0,5.0,6.0,2.0,8.0,0.0,3.0,3.0,1.0,5.0,3.0,3.0,1.0,1.0,2.0,1.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,196225.0,746476.0,34.95637946227772,32.812751692929574
9345,2016071881.0,1.0,1.0,2.0,4000.0,0.0,,9999.0,,,,,,11.0,2016.0,6.0,53.0,4.0,1.0,4.0,3.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,9.0,9.0,7.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,2.0,201127.0,745458.0,35.008742339642424,32.803665252263684
9353,2016071945.0,1.0,1.0,1.0,4000.0,986.0,592.0,,16870323.0,,,,,11.0,2016.0,8.0,83.0,4.0,5.0,2.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,5.0,6.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,196368.0,746533.0,34.95790497062133,32.81326866866283
9374,2016072077.0,1.0,1.0,2.0,4000.0,1012.0,,79.0,,,,,,11.0,2016.0,5.0,41.0,4.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,3.0,3.0,1.0,3.0,31.0,311.0,0.0,13.0,1.0,201896.0,744549.0,35.01696997323324,32.79548144860259
9400,2016072253.0,1.0,1.0,2.0,4000.0,9991.0,,9999.0,,,,,,11.0,2016.0,8.0,54.0,4.0,1.0,5.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,2.0,201127.0,745458.0,35.008742339642424,32.803665252263684
9427,2016072418.0,1.0,1.0,2.0,4000.0,505.0,,18.0,,,,,,11.0,2016.0,10.0,65.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,3.0,2.0,2.0,3.0,31.0,311.0,0.0,13.0,1.0,198862.0,747695.0,34.98450981669783,32.82379585330404
9438,2016072529.0,1.0,1.0,1.0,4000.0,602.0,795.0,,14740412.0,,,,,11.0,2016.0,2.0,89.0,4.0,5.0,7.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,200962.0,741742.0,35.00705467781519,32.77015563291784
9470,2016072843.0,1.0,1.0,1.0,4000.0,195.0,274.0,,18160001.0,,,,,11.0,2016.0,11.0,74.0,4.0,5.0,7.0,3.0,2.0,0.0,2.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,203793.0,744193.0,35.03722797076129,32.792300097456405
9491,2016073003.0,1.0,1.0,2.0,4000.0,0.0,,9999.0,,,,,,11.0,2016.0,5.0,28.0,4.0,1.0,5.0,3.0,5.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,2.0,201127.0,745458.0,35.008742339642424,32.803665252263684
9497,2016073036.0,1.0,1.0,2.0,4000.0,616.0,,9999.0,,,,,,11.0,2016.0,9.0,61.0,4.0,1.0,4.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,9.0,9.0,4.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,3.0,198400.0,743634.0,34.9796682127405,32.78716957326809
9519,2016073182.0,1.0,1.0,2.0,4000.0,442.0,,9999.0,,,,,,11.0,2016.0,7.0,25.0,4.0,1.0,5.0,3.0,3.0,0.0,3.0,4.0,1.0,5.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,3.0,205257.0,745551.0,35.052836023197685,32.80456496116628
9556,2016073458.0,1.0,1.0,2.0,4000.0,195.0,,9999.0,,,,,,11.0,2016.0,7.0,60.0,4.0,1.0,5.0,3.0,2.0,3.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,3.0,205213.0,745241.0,35.05237099796988,32.80176914862441
9629,2016074083.0,1.0,1.0,1.0,4000.0,856.0,881.0,,9970526.0,,,,,11.0,2016.0,11.0,55.0,4.0,1.0,6.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,1.0,4.0,1.0,3.0,31.0,311.0,0.0,13.0,1.0,200448.0,745851.0,35.00148476713122,32.80719735058903
9679,2016074516.0,1.0,1.0,2.0,4000.0,0.0,,9999.0,,,,,,11.0,2016.0,2.0,39.0,4.0,1.0,5.0,3.0,4.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,2.0,201127.0,745458.0,35.008742339642424,32.803665252263684
9704,2016074792.0,1.0,1.0,1.0,4000.0,1090.0,1022.0,,7910213.0,,,,,11.0,2016.0,4.0,42.0,2.0,1.0,6.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,3.0,3.0,2.0,3.0,31.0,311.0,0.0,13.0,1.0,201243.0,744500.0,35.009999644623505,32.7950289928702
9721,2016074954.0,1.0,1.0,1.0,4000.0,614.0,611.0,,14870411.0,,,,,11.0,2016.0,11.0,73.0,4.0,5.0,1.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,5.0,6.0,9.0,9.0,9.0,9.0,7.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,199136.0,743133.0,34.987535810226525,32.78266595345999
9741,2016075091.0,1.0,1.0,1.0,4000.0,1022.0,1084.0,,17460616.0,,,,,11.0,2016.0,6.0,33.0,4.0,1.0,5.0,2.0,1.0,0.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,1.0,1.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,201908.0,743587.0,35.017116264682336,32.78680736922501
9760,2016075179.0,1.0,1.0,1.0,4000.0,140.0,155.0,,18380059.0,,,,,11.0,2016.0,2.0,83.0,4.0,5.0,2.0,3.0,5.0,2.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,1.0,206605.0,748488.0,35.0671877829505,32.83106418385474
9771,2016075275.0,1.0,1.0,2.0,4000.0,602.0,,9999.0,,,,,,11.0,2016.0,7.0,79.0,4.0,1.0,6.0,2.0,3.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,9.0,3.0,31.0,311.0,0.0,13.0,3.0,200961.0,741737.0,35.00704410455186,32.77011053141253
9815,2016075593.0,1.0,1.0,1.0,4000.0,1031.0,1048.0,,250623.0,,,,,11.0,2016.0,7.0,95.0,4.0,5.0,2.0,3.0,1.0,0.0,3.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,9.0,9.0,9.0,3.0,4.0,1.0,3.0,31.0,311.0,0.0,13.0,1.0,201665.0,743173.0,35.01453022997985,32.78307045828689
